Time (s),Charging Current (A),Discharging Current (A)
19328.0,11.811073408312517,-14.500030916379995
19329.0,11.717796116360125,-14.579988411384926
19330.0,12.079309998502735,-14.47279955923769
19331.0,11.845638974493129,-14.413980561767227
19332.0,11.780920898140169,-14.434244516234166
19333.0,11.986114066740816,-14.317831151779364
19334.0,11.861303812642657,-14.303089450921785
19335.0,11.82577867628895,-14.209385256653109
19336.0,12.012402924873573,-14.354477997615858
19337.0,11.862991032484569,-14.439482710991918
19338.0,11.952862977614043,-14.071957194029892
19339.0,11.780143873702885,-14.237050325668044
19340.0,11.787386684839692,-14.283575232713876
19341.0,11.832676058403944,-14.4763292647016
19342.0,11.601676564382398,-14.307891444129563
19343.0,11.845123363531098,-14.454707382962422
19344.0,11.819218359738223,-14.256560480877189
19345.0,11.761796062413609,-14.432083921890754
19346.0,11.935195678211441,-14.16686267744825
19347.0,11.89926206968534,-14.359959524398407
19348.0,11.657131275022854,-14.279289765782943
19349.0,11.691195524988066,-14.225792727707837
19350.0,11.803952037102835,-14.44824558837143
19351.0,11.795157820854447,-14.46171358918992
19352.0,11.758432833869419,-14.275371614600866
19353.0,11.705966917078815,-14.229616987739199
19354.0,11.752157818778883,-14.500990427294825
19355.0,11.894394980446426,-14.488906598076143
19356.0,11.896321457389867,-14.210482976353582
19357.0,11.754414670803868,-14.226400674376045
19358.0,11.605500386948147,-14.248577876266564
19359.0,12.027908232600875,-14.399406347187957
19360.0,11.820700499340575,-14.509932375654143
19361.0,11.861916418156712,-14.258841772793838
19362.0,11.663792494092652,-14.156293034742044
19363.0,11.908543851369112,-14.35385855171157
19364.0,11.791203923619884,-14.247197782876576
19365.0,11.715700356298278,-14.265820936102457
19366.0,11.73317606245007,-14.255170185656526
19367.0,11.884616569369635,-14.378169677050838
19368.0,11.775345692566702,-14.245259371974022
19369.0,11.904464090757246,-14.131102093153753
19370.0,12.013671544474338,-14.253970611217529
19371.0,11.936783733434742,-14.277061089886027
19372.0,11.80215040452091,-14.262882035962093
19373.0,11.99066377020447,-14.117611934924238
19374.0,11.8212957087188,-14.170830631850391
19375.0,11.720545768718992,-14.438556433476691
19376.0,11.725913192668553,-14.270886743534987
19377.0,11.736497353113002,-14.401303255642903
19378.0,11.817215923477779,-14.319998301032705
19379.0,11.742890300230602,-14.288290939572166
19380.0,11.613299714077518,-14.317838469906894
19381.0,11.765227073706672,-14.261271403939688
19382.0,11.771781109116484,-14.163414195660643
19383.0,11.926267496772947,-14.357130800697718
19384.0,11.785804396957719,-14.023338564646975
19385.0,11.660624104159304,-14.488917246288127
19386.0,11.812184790187684,-14.338294193189078
19387.0,11.698192157206032,-14.45954610687623
19388.0,11.675587809953457,-14.31528822298038
19389.0,11.8596396740003,-14.440211151921178
19390.0,11.844681899822154,-14.350803539403497
19391.0,11.79298565746183,-14.432403119223324
19392.0,11.828693128270237,-14.384921643708985
19393.0,11.753077919484072,-14.196084684842626
19394.0,11.814840928091595,-14.18464506001586
19395.0,11.97685902607109,-14.237446232629265
19396.0,11.844562308199363,-14.31307558552378
19397.0,11.930919467345865,-14.190625515982735
19398.0,11.970120590659526,-14.357102905906487
19399.0,11.826902792902677,-14.167068263473876
19400.0,11.81613477448353,-14.408966681435688
19401.0,12.090305706024926,-14.336631764222624
19402.0,11.745889216746058,-14.311309650931701
19403.0,11.713332365054955,-14.245521219961393
19404.0,11.832739635097314,-14.336577124209244
19405.0,11.7875028758583,-14.291218898160526
19406.0,11.7213339649586,-14.366053882146009
19407.0,11.783610177247143,-14.194592343669598
19408.0,11.839463152796712,-14.093751093718144
19409.0,12.021129613754004,-14.049041789588085
19410.0,11.871295999892334,-14.08438105171768
19411.0,11.712996341961299,-14.188051890910833
19412.0,11.77541750492816,-14.118657639708422
19413.0,11.833679448808725,-14.161567355536487
19414.0,11.820988340336228,-14.230247782101735
19415.0,11.954599215703103,-14.272353417778504
19416.0,11.767588371976478,-14.244197916519738
19417.0,11.844742598455072,-13.955684253318513
19418.0,11.817242788151605,-14.133959970941511
19419.0,11.85059304712111,-14.331966543183036
19420.0,11.714770889323788,-14.184357995407554
19421.0,11.725839047271352,-14.149353670322668
19422.0,11.865792420822729,-14.375593815888923
19423.0,11.846021332346115,-14.22543947703308
19424.0,11.948088476460363,-14.143064844048778
19425.0,11.765926165787118,-14.133658216901257
19426.0,11.931696814990191,-14.07622274772727
19427.0,11.713398396175547,-14.180089412038091
19428.0,11.880605516812158,-14.155199487226678
19429.0,11.812137166084712,-14.151319590332431
19430.0,11.93740208418305,-14.245978041504372
19431.0,11.62913598768174,-14.037590638094436
19432.0,11.860025562142775,-14.152653474665797
19433.0,11.741194769948667,-14.252162625825214
19434.0,11.921112124871634,-14.150938365703693
19435.0,11.860339273679923,-14.176935547774104
19436.0,12.099510854169491,-14.086726913884252
19437.0,11.771005915697243,-13.938217055716004
19438.0,11.752670385419417,-14.08290588496059
19439.0,12.063742584047834,-14.056160842295888
19440.0,11.994193624432821,-14.18784968553501
19441.0,11.786822203757247,-14.120352806384664
19442.0,11.93747355773043,-13.980858920861591
19443.0,11.833743418895947,-14.054055418487177
19444.0,11.962401815221552,-14.006372591430718
19445.0,11.810263866998783,-13.920304814769965
19446.0,11.8320752794531,-14.11218335106901
19447.0,11.867245926885962,-14.191942274130927
19448.0,11.890693508341316,-14.146955407616852
19449.0,11.665326491189688,-14.009628714068421
19450.0,12.02810477165597,-14.322972981829244
19451.0,11.971542554983081,-14.153069648649907
19452.0,11.961574723170568,-14.218165840983186
19453.0,11.966172170939984,-14.192887182249402
19454.0,11.941164628487307,-14.352235598962707
19455.0,11.997872995874495,-14.234929123594291
19456.0,12.035023200135155,-14.296551882676917
19457.0,11.985532932340762,-14.368143003154994
19458.0,11.848812189593295,-14.158114041364017
19459.0,11.946893697996193,-14.10650461155296
19460.0,11.91358948696992,-14.190715328139612
19461.0,12.016841673798181,-14.27082090526935
19462.0,11.972539157865858,-14.27385371717717
19463.0,12.14313718306552,-14.332683307770287
19464.0,11.967002257003633,-14.196559683815021
19465.0,11.974762752224134,-14.366663549794993
19466.0,12.180601604728594,-14.11358720393271
19467.0,12.087507193413362,-14.422463651947597
19468.0,12.100000892005516,-14.425803192950973
19469.0,11.967714578330664,-14.146271773028335
19470.0,12.060147746087193,-14.190339517899703
19471.0,11.95903246182441,-14.330209626207221
19472.0,11.832430153808438,-14.198656092646509
19473.0,11.988481605290984,-14.346473861132042
19474.0,12.077078367150444,-14.37903991559187
19475.0,12.125155398678922,-14.414583869369295
19476.0,12.077346618360496,-14.161418971129194
19477.0,12.220757540710478,-14.163870456872186
19478.0,11.958711176490219,-14.264732142901652
19479.0,12.24533268080038,-14.254940625673989
19480.0,11.989874260198757,-14.234859422101666
19481.0,12.126592082396215,-14.32995547272644
19482.0,12.033414498800932,-14.243645339505589
19483.0,12.103894052230109,-14.416278358126963
19484.0,11.904782038345425,-14.4029851057259
19485.0,11.926940961720733,-14.250517352071189
19486.0,12.134497794589024,-14.352437817263574
19487.0,12.01721587668135,-14.244994938619708
19488.0,12.059039512356183,-14.360497888259381
19489.0,11.939652040556501,-14.283420890604159
19490.0,11.99572960533858,-14.358275895775058
19491.0,12.11209639832898,-14.221993495126805
19492.0,12.037148565406556,-14.262312305808397
19493.0,11.914595567130716,-14.411764752642581
19494.0,12.187360417204696,-14.25456620006568
19495.0,12.016204622755133,-14.385121408363592
19496.0,11.848692663094628,-14.41860621516024
19497.0,11.879137083231765,-14.400873853981292
19498.0,11.811111867446819,-14.395964481384969
19499.0,11.939368279374746,-14.60775493179807
19500.0,11.808504930896962,-14.438538952721268
19501.0,11.9894875278385,-14.443242687257415
19502.0,12.105946226493822,-14.485928486443315
19503.0,11.951333404710978,-14.338753071332102
19504.0,11.82085978724975,-14.372649268886903
19505.0,11.937547304778777,-14.510717813384723
19506.0,12.020552710127859,-14.447511491007464
19507.0,11.800316257265896,-14.221258560847541
19508.0,11.873961395578636,-14.436211606947488
19509.0,11.861456600635224,-14.505785192502714
19510.0,11.776432856584039,-14.526162319842308
19511.0,11.754584357442717,-14.409023164147511
19512.0,11.579652171822925,-14.609653033384461
19513.0,11.806303491840161,-14.285109963566006
19514.0,11.668445560345964,-14.486809078057732
19515.0,11.722950528977773,-14.48081850366664
19516.0,11.628392517683606,-14.346800131404637
19517.0,11.602573292923465,-14.304622107025597
19518.0,11.676223612146233,-14.391014388908227
19519.0,11.683519180789578,-14.694809455744958
19520.0,11.67782480586514,-14.273781198905418
19521.0,11.60232213239703,-14.464469839279587
19522.0,11.641569478969883,-14.692486460721817
19523.0,11.711734073369696,-14.54093355472163
19524.0,11.604803469119608,-14.589745792868314
19525.0,11.715352613448307,-14.532231991994719
19526.0,11.728462185000442,-14.431987517381119
19527.0,11.750421765966308,-14.416742038853009
19528.0,11.431112492282221,-14.325712042357415
19529.0,11.466551168911526,-14.463261296055101
19530.0,11.629725145466372,-14.439058752421507
19531.0,11.593261713539798,-14.509773884315791
19532.0,11.6603526424302,-14.421357806883943
19533.0,11.56608369822093,-14.291530290359635
19534.0,11.73792950825156,-14.38541187523854
19535.0,11.628665506614444,-14.320437181881491
19536.0,11.527984700807268,-14.380980211393341
19537.0,11.563211183132427,-14.335865772206024
19538.0,11.391444344762473,-14.39940851576267
19539.0,11.533191810682743,-14.467276341294749
19540.0,11.586624061309864,-14.261374130722864
19541.0,11.396142891104702,-14.232373017485898
19542.0,11.58607031532346,-14.391500956547212
19543.0,11.583968231950925,-14.57982382326354
19544.0,11.474798793710749,-14.342245226639394
19545.0,11.645579418842328,-14.226424670036986
19546.0,11.580490251899706,-14.461249008390269
19547.0,11.684861626325635,-14.254745455216636
19548.0,11.563654069104985,-14.44000877390339
19549.0,11.51598818084295,-14.493673778215754
19550.0,11.54117819996842,-14.44110725713135
19551.0,11.516073640237803,-14.188629318640576
19552.0,11.461286964282701,-14.13655680581593
19553.0,11.53647553427656,-14.157379832294989
19554.0,11.607705302456571,-14.354986036512067
19555.0,11.677017375023427,-14.236941087957566
19556.0,11.48581937897293,-14.165527577014029
19557.0,11.677276714962817,-14.12268807438119
19558.0,11.503084624641398,-14.329796989332117
19559.0,11.575457462784334,-14.18064919078211
19560.0,11.557712530608796,-14.169177132525284
19561.0,11.47831191012728,-14.377461582634783
19562.0,11.402298423741628,-14.102679688084025
19563.0,11.635119810096649,-14.057502082072611
19564.0,11.769643623840485,-14.194150569919971
19565.0,11.579857259175649,-14.296555508301775
19566.0,11.561371839861682,-14.283178404848114
19567.0,11.462959462872552,-14.302880677665025
19568.0,11.683924035386381,-14.365237727738908
19569.0,11.563855696927922,-14.219824003109776
19570.0,11.456498313597915,-14.381340391910568
19571.0,11.675252728393284,-14.346456814787212
19572.0,11.666969902139535,-14.285619082867726
19573.0,11.753948144055007,-14.357409556704628
19574.0,11.734946274173035,-14.155795724471444
19575.0,11.727303025923984,-14.21845962830244
19576.0,11.628263862199534,-14.283223360183564
19577.0,11.777523741932919,-14.329841203045362
19578.0,11.658106479162056,-14.25582651826342
19579.0,11.610119101294847,-14.338103375830478
19580.0,11.744672555755326,-14.30686446270655
19581.0,11.769609959313449,-14.312361665669153
19582.0,11.533514743948158,-14.29956701860392
19583.0,11.724577064515998,-14.507239453089
19584.0,11.653954816787081,-14.45328171073382
19585.0,11.626360941155156,-14.294206394303204
19586.0,11.618993550516114,-14.239770442245888
19587.0,11.639723850898454,-14.389032022640166
19588.0,11.680542130227469,-14.407059080919298
19589.0,11.56840199484182,-14.417898645158097
19590.0,11.729606526629698,-14.329718159751472
19591.0,11.726110750261814,-14.359822365078731
19592.0,11.65595643818206,-14.367584512260693
19593.0,11.752691438403856,-14.215812398867484
19594.0,11.652783626840115,-14.290985451128694
19595.0,11.574955043157143,-14.268229681911446
19596.0,11.543103520383443,-14.381116412372515
19597.0,11.689036152614827,-14.404369700319636
19598.0,11.700080288974817,-14.438761473275475
19599.0,11.597449294293813,-14.395451137954707
19600.0,11.87155183720282,-14.184977165871295
19601.0,11.606285083231104,-14.331047301177934
19602.0,11.668836026453246,-14.36667855050298
19603.0,11.67455798380166,-14.316613405368667
19604.0,11.788901546377906,-14.238299389400495
19605.0,11.65468853276772,-14.363410900210244
19606.0,11.76224568185966,-14.335592847344424
19607.0,11.710942391956861,-14.136200475475153
19608.0,11.636966607757486,-14.32084697580318
19609.0,11.861442059556959,-14.141566245089413
19610.0,11.695733737268158,-14.10464222113512
19611.0,11.7014334369348,-14.280729089864137
19612.0,11.704501125168989,-14.230833255359574
19613.0,11.80682888408928,-14.249844085209562
19614.0,11.762964300794872,-14.061193254242756
19615.0,11.696394416416226,-14.120002311822399
19616.0,11.793984320374154,-14.145759928510623
19617.0,11.6183366915054,-14.267342037721678
19618.0,11.813423668880558,-14.457877175498378
19619.0,11.801784528515023,-14.30739816146241
19620.0,11.904984223721208,-14.252942069157372
19621.0,12.006913970335866,-14.288052903017133
19622.0,11.811508458102109,-14.343633513646123
19623.0,11.98928636879348,-14.329952972153482
19624.0,11.696437037778523,-14.164635515009254
19625.0,11.886540626495462,-14.14790097711116
19626.0,11.789024056503346,-14.374824114131
19627.0,11.77755409378468,-14.127210128787702
19628.0,11.783449924272661,-14.269292136465163
19629.0,11.706203606278335,-14.2516110154796
19630.0,11.806801813901894,-14.222126344979818
19631.0,11.959476269957147,-14.299248073101799
19632.0,11.654740970729685,-14.351619174110594
19633.0,11.837523610656387,-14.325587396328741
19634.0,11.835682131963468,-14.456913049732746
19635.0,11.943186493369367,-14.133585921998945
19636.0,11.792743802891446,-14.321143264953513
19637.0,11.884555991935462,-14.104494160776609
19638.0,11.748379792100172,-14.166864867672043
19639.0,11.86102944647521,-14.383343690131273
19640.0,12.00985579775927,-14.433261618065002
19641.0,12.00851906975514,-14.315007368524908
19642.0,11.75636084130755,-14.41698704945222
19643.0,11.775095582222711,-14.144521083551364
19644.0,11.678541217567327,-14.322490072585865
19645.0,11.795478400909087,-14.317143055742317
19646.0,11.611960831496562,-14.348723494861176
19647.0,11.950823479889104,-14.383250726951095
19648.0,11.855104644535622,-14.406876594256651
19649.0,11.845884519936815,-14.275995360694404
19650.0,11.87321312383696,-14.23761904692638
19651.0,11.817104254474101,-14.243611945946185
19652.0,11.836629425246407,-14.35993527921324
19653.0,11.779081829423085,-14.559454884436809
19654.0,11.754640737556064,-14.440632083308742
19655.0,11.837476333823295,-14.568249198719775
19656.0,11.713768435547319,-14.360080169350598
19657.0,11.806152207931842,-14.14054626172375
19658.0,11.762980141372399,-14.309614514111937
19659.0,11.877126341379869,-14.205786140338356
19660.0,11.91506728737174,-14.212229172757523
19661.0,11.777401500704773,-14.218267811024683
19662.0,11.817347182188753,-14.283699741323247
19663.0,11.734965070408448,-14.504021067007283
19664.0,11.728721396463943,-14.250125686410657
19665.0,11.75063352611202,-14.226851071676732
19666.0,11.954399675492771,-14.274901226106852
19667.0,11.615825065669176,-14.251449322190219
19668.0,11.719717423017935,-14.51421582948185
19669.0,11.711314858244592,-14.098130544249093
19670.0,11.84971268589555,-14.324878406131113
19671.0,11.771357641168878,-14.437895885310061
19672.0,11.990990926223523,-14.345184798857519
19673.0,11.768192633758025,-14.408116746113533
19674.0,11.886742007466863,-14.434264612959742
19675.0,11.914044548379065,-14.273814518961583
19676.0,11.855410114027224,-14.383069063700265
19677.0,11.809251526271963,-14.545908566554298
19678.0,11.808365861307317,-14.289106319039632
19679.0,11.883169765609658,-14.262206212792723
19680.0,11.831425204078643,-14.374515892092552
19681.0,11.886757706955132,-14.275654720450039
19682.0,11.836546523267469,-14.308879901369995
19683.0,11.899072697396104,-14.258658523917692
19684.0,11.798630480832111,-14.387077427847693
19685.0,12.063809065116141,-14.118805130901448
19686.0,11.918516275862412,-14.29562987445404
19687.0,12.090465641100426,-14.138298065859267
19688.0,11.80303336242305,-14.188260464783566
19689.0,11.888144295739766,-14.451606803020718
19690.0,12.030878145463593,-14.306093827296413
19691.0,11.994784697951946,-14.169526914665303
19692.0,11.775423630847166,-14.162666400108066
19693.0,11.9836810297241,-14.196318646079128
19694.0,12.068999069829026,-14.288076788827484
19695.0,11.84366524980322,-14.317061783993763
19696.0,11.876315622518533,-14.199413170189201
19697.0,11.88053211151067,-14.1541532017064
19698.0,12.040996919647375,-14.349465664010847
19699.0,11.89477840813909,-14.409732381871887
19700.0,12.06134618178597,-14.119664430911318
19701.0,12.035618047802819,-14.37565583550765
19702.0,11.964955712062647,-14.297494519750629
19703.0,11.849058026070225,-14.27263295948239
19704.0,11.92296970918842,-14.271939064396726
19705.0,11.77383011073222,-14.31642057277174
19706.0,11.85669496644013,-14.39731896966971
19707.0,11.847219444041565,-14.239718183528069
19708.0,11.735699460119731,-14.412723379755564
19709.0,11.826787480728504,-14.69212768471635
19710.0,11.961233593307925,-14.586212929997123
19711.0,11.710290431481333,-14.324490926820543
19712.0,11.8207104054103,-14.418322753515664
19713.0,11.890301838312272,-14.401187557639403
19714.0,11.98321342922432,-14.590014085798664
19715.0,11.805898018877913,-14.360005049788978
19716.0,11.92121425979638,-14.541517817761154
19717.0,11.919959598765772,-14.300797545458439
19718.0,11.773880154644962,-14.451653033557871
19719.0,11.72648781392802,-14.346331012424592
19720.0,11.696769001091328,-14.448911045645406
19721.0,11.866826431136058,-14.509907821009042
19722.0,11.815314656189376,-14.598365613520455
19723.0,11.83687235762578,-14.647648694489588
19724.0,11.93132644848605,-14.813246851262658
19725.0,11.718052244765111,-14.726424688514975
19726.0,11.908458382058878,-14.549163792152381
19727.0,11.706564171505292,-14.574899352639772
19728.0,11.911351245951668,-14.631819042615756
19729.0,11.854618528489173,-14.662485405338915
19730.0,11.759432705748985,-14.66679487582655
19731.0,11.80197517452644,-14.457224573309965
19732.0,11.817984876206477,-14.593525478734392
19733.0,12.069683841923146,-14.673929621159946
19734.0,11.972069293655121,-14.770085269290067
19735.0,11.87556732594886,-14.534300447160042
19736.0,11.969729283256198,-14.571593445238742
19737.0,12.08832107903884,-14.765231539448578
19738.0,11.95939809993152,-14.792904736569294
19739.0,12.053949426975743,-14.640461277054232
19740.0,11.787908616848917,-14.61237249364846
19741.0,11.864128261114535,-14.517986208654497
19742.0,11.952163487899396,-14.651653127261861
19743.0,11.867180734951761,-14.56976117704958
19744.0,11.944953904727374,-14.504618763785377
19745.0,12.024146315723694,-14.690472355124943
19746.0,11.870782342712616,-14.729521763591617
19747.0,11.983892907389725,-14.783194764653894
19748.0,12.063073266339995,-14.436093699780375
19749.0,11.936686014843927,-14.616884112749958
19750.0,12.019179089106839,-14.535325151215371
19751.0,11.969493357917822,-14.599003848989968
19752.0,11.768241208764827,-14.651421317389937
19753.0,12.079828071764162,-14.703574447630427
19754.0,11.960253497313484,-14.586258588331942
19755.0,11.8566237244021,-14.554495065983406
19756.0,11.942048705841973,-14.494737987949582
19757.0,11.869056521807028,-14.621081730583922
19758.0,11.898598783456567,-14.779464324563627
19759.0,11.894443913872554,-14.615364047081677
19760.0,12.041822929822947,-14.67294563237475
19761.0,12.068849079006437,-14.668875611594743
19762.0,11.981798426198864,-14.61866468697114
19763.0,11.766287541144054,-14.709360520151854
19764.0,12.027785150416069,-14.624192558775102
19765.0,11.906186367426027,-14.57937579885399
19766.0,11.946740957598108,-14.493518721769576
19767.0,11.956566654669388,-14.565679397023318
19768.0,12.05901837748919,-14.72746783117828
19769.0,12.09515185678887,-14.756927785995831
19770.0,12.009106587310265,-14.621923201710493
19771.0,11.868753140013556,-14.648347559522174
19772.0,11.980484385283404,-14.772358482324229
19773.0,11.92240155349701,-14.575284798620222
19774.0,12.093572444130572,-14.646379063335157
19775.0,11.989429654560345,-14.598866443230143
19776.0,11.961604304504997,-14.663034943404272
19777.0,11.924947055229465,-14.766454839790496
19778.0,12.104926246770706,-14.713729482575385
19779.0,12.037380278824099,-14.429580824199011
19780.0,12.076295291344145,-14.594729706792595
19781.0,12.061252949106715,-14.733859870568377
19782.0,11.957238738343486,-14.754872984970444
19783.0,11.883998107450465,-14.758329848335151
19784.0,12.132986915618606,-14.596269713440305
19785.0,12.199092437915969,-14.956858493010708
19786.0,11.914194300140387,-14.865176053467884
19787.0,12.052994995228083,-14.65595562687759
19788.0,12.121201629530795,-14.674127233597712
19789.0,11.983761478956996,-14.809634786845086
19790.0,11.937666344105594,-14.739543655833437
19791.0,12.322832513906086,-14.58289069672419
19792.0,12.059488441651892,-14.828796480741639
19793.0,12.052495813986466,-14.717317917824689
19794.0,12.015922786905755,-14.506351455301616
19795.0,12.189799004317093,-14.40580418961388
19796.0,11.988621665543718,-14.537847638747934
19797.0,12.15909878253181,-14.560945567845884
19798.0,12.045706883269068,-14.468447927859257
19799.0,11.920487051861196,-14.609596459058235
19800.0,12.042820735342863,-14.539145198480137
19801.0,12.01965976269325,-14.726607755613294
19802.0,12.010361185295947,-14.643928330555386
19803.0,12.056853645852941,-14.547798344049621
19804.0,12.178349988924763,-14.69757629395287
19805.0,11.983034342564746,-14.497664695039617
19806.0,12.14983739766581,-14.531080213585872
19807.0,12.041580992105574,-14.52769472561199
19808.0,12.194434061336723,-14.766833241541445
19809.0,11.979897052802826,-14.549407944506218
19810.0,12.273015541055143,-14.559039688559084
19811.0,12.065364436599472,-14.66487157890116
19812.0,12.140347056463371,-14.657479065665674
19813.0,11.977403762696552,-14.697381825230558
19814.0,12.101140627686156,-14.623361308480165
19815.0,12.056957186486098,-14.624051640566456
19816.0,12.11298546326776,-14.680304831580434
19817.0,12.21696460792252,-14.70060540777613
19818.0,11.942670944426151,-14.560930993207853
19819.0,12.142193983094925,-14.700345701753086
19820.0,12.052172980983151,-14.720181753420231
19821.0,11.82062064910702,-14.548766946988815
19822.0,11.937998975649391,-14.655373745760317
19823.0,12.048812366840128,-14.65268158645922
19824.0,12.171554249236637,-14.606955694419486
19825.0,12.012587627661427,-14.805125715032332
19826.0,12.00170755736553,-14.721697818932704
19827.0,12.123557267610455,-14.839370373029654
19828.0,12.161775149804727,-14.683485618513705
19829.0,12.026205020319669,-14.636427341762003
19830.0,12.02730459975348,-14.684896498011097
19831.0,12.063422206414534,-14.584064195826503
19832.0,12.05068232460753,-14.670930217490827
19833.0,12.244573305367098,-14.634393243276424
19834.0,12.126545459121328,-14.48810576751759
19835.0,12.095687445761707,-14.705805269119416
19836.0,12.292154193522668,-14.603731930039721
19837.0,12.158307755024444,-14.649294449364035
19838.0,12.147308805059291,-14.536686128828803
19839.0,12.252630271446384,-14.803668100698927
19840.0,12.195452213423806,-14.647077147045477
19841.0,12.06666113028635,-14.40502787294824
19842.0,11.983473240067264,-14.590463586975366
19843.0,12.020147383640566,-14.64044154950602
19844.0,12.064691693991728,-14.634714144174298
19845.0,11.897823373022618,-14.80374537538135
19846.0,12.105707521236933,-14.5393229299601
19847.0,12.06633990806131,-14.666181051589332
19848.0,12.140095399782803,-14.642521335497339
19849.0,12.046735138429247,-14.63368396680214
19850.0,12.093877597200002,-14.416656138208145
19851.0,11.967649330435908,-14.547965813534178
19852.0,12.038144211475654,-14.807160991721
19853.0,12.032512464638753,-14.767546874458638
19854.0,12.139528026563616,-14.678216757754276
19855.0,11.994821872583959,-14.7500869099773
19856.0,11.794206428670797,-14.59936635088713
19857.0,12.07687351901598,-14.65856388823902
19858.0,11.787142913023827,-14.696032909299486
19859.0,12.039148275465312,-14.53630832948855
19860.0,12.055821722412256,-14.816214764553562
19861.0,12.008194273772633,-14.685906776112281
19862.0,12.032090672185902,-14.679983639526071
19863.0,12.182514487962113,-14.71731552477136
19864.0,12.083955565110525,-14.789504883107002
19865.0,11.868082243776152,-14.637404170415914
19866.0,12.007103954114921,-14.75487182873731
19867.0,12.214773573778764,-14.657081327416066
19868.0,12.27418910829094,-14.62776314573554
19869.0,12.151913270867777,-14.500580950964709
19870.0,12.116313209490471,-14.831819796452912
19871.0,12.26268116002506,-14.674265842921203
19872.0,12.117259823017884,-14.699886571256144
19873.0,11.981310566178115,-14.715604079954506
19874.0,11.950265813888544,-14.802440813902628
19875.0,12.179135897523588,-14.747236376101675
19876.0,12.205231793693857,-14.71783411811316
19877.0,12.070091926472777,-14.55363689470704
19878.0,12.086337768622363,-14.673137358252507
19879.0,12.089300805599349,-14.619237214983002
19880.0,12.041482684102098,-14.701994030023217
19881.0,12.10822446987792,-14.454008604148035
19882.0,12.053434396447892,-14.661244006993972
19883.0,12.310467722307006,-14.593260396998911
19884.0,12.0908146557948,-14.699606964967584
19885.0,12.125547005951683,-14.693643338944604
19886.0,12.001175301162808,-14.635486190358947
19887.0,12.309050972424146,-14.859065172244879
19888.0,12.010743569213833,-14.492754025775065
19889.0,12.03935877931057,-14.718192678965952
19890.0,12.243919421988409,-14.658758688318384
19891.0,12.171219607133885,-14.401674084775028
19892.0,12.25970252287502,-14.71116625625381
19893.0,12.061058569945532,-14.464308238395652
19894.0,12.149812857718526,-14.502719237704861
19895.0,11.911103217343253,-14.570810288055176
19896.0,12.113460709531475,-14.545372648897049
19897.0,12.147402867159832,-14.696998030108741
19898.0,12.35712209326955,-14.607922456093517
19899.0,11.910761245910706,-14.662976233332122
19900.0,12.10728473962336,-14.683039979365404
19901.0,12.298377788603247,-14.490400631293074
19902.0,12.068287841029832,-14.669714461517593
19903.0,12.219391643308636,-14.585346097948966
19904.0,12.075367509207032,-14.52425870329658
19905.0,12.022490279011032,-14.699869335111726
19906.0,12.169931545576182,-14.438095680822443
19907.0,12.166726002613856,-14.605080587176369
19908.0,12.034265134640432,-14.527912312359309
19909.0,12.01341141304469,-14.57132444839118
19910.0,12.030858532651939,-14.582198078640017
19911.0,12.035595653805286,-14.593487096280201
19912.0,12.041675019235704,-14.429711250805937
19913.0,12.165353168738838,-14.620868022200074
19914.0,12.115849270541235,-14.671403450893083
19915.0,12.041141439057713,-14.627457171725785
19916.0,12.319279941636157,-14.619168677199175
19917.0,12.09694184184553,-14.459668321926275
19918.0,12.149153716336379,-14.712414546590821
19919.0,12.052041018659589,-14.401445200613722
19920.0,12.277410263195378,-14.690254384057205
19921.0,12.1358122590714,-14.62649862162774
19922.0,12.165292794793757,-14.685505958690237
19923.0,12.10194287836501,-14.587613988289373
19924.0,12.259796846637576,-14.46468058615623
19925.0,12.250293459297136,-14.58739669518914
19926.0,12.32560308492294,-14.561130930544094
19927.0,12.082080892409223,-14.652359460231995
19928.0,12.184018769311349,-14.624071292647058
19929.0,12.117595362216344,-14.763598037103305
19930.0,12.11165647669161,-14.656134726652594
19931.0,12.2726354610957,-14.647307726166108
19932.0,12.313121537850801,-14.48222914038402
19933.0,12.180763002180646,-14.473999747733355
19934.0,12.065072935390058,-14.341054519193504
19935.0,12.088487548287453,-14.55691275383515
19936.0,12.143843986091566,-14.701995778534465
19937.0,11.99563794614024,-14.518173705379594
19938.0,12.15270389825393,-14.537300795691632
19939.0,12.234615489518998,-14.367634702277527
19940.0,12.361768016287229,-14.565148609509366
19941.0,11.91423956448409,-14.562006076968622
19942.0,12.176130788745962,-14.529275882473993
19943.0,12.025088462154178,-14.663188365628653
19944.0,12.301655637976614,-14.61396832947323
19945.0,12.411137221508707,-14.668278125386683
19946.0,12.003529162766046,-14.62702210625794
19947.0,12.228320564859613,-14.75459318208105
19948.0,12.12434836624631,-14.708165503686676
19949.0,12.172586472662294,-14.494842189771854
19950.0,12.233852024363992,-14.673781857091479
19951.0,12.099306644129312,-14.603501049171184
19952.0,12.146238473867674,-14.846553104016856
19953.0,12.263644027148214,-14.638500570657156
19954.0,12.132304773487775,-14.583680858812182
19955.0,12.205454826055918,-14.552621096017907
19956.0,12.250217416461828,-14.711595400323281
19957.0,12.033242351867708,-14.607264026696049
19958.0,12.155974700611218,-14.506437392581041
19959.0,11.991023432357549,-14.659069361645116
19960.0,12.152812943827579,-14.700209659011275
19961.0,12.274015849919648,-14.68329856205075
19962.0,11.932212955482793,-14.475372031160063
